plot,ttops_method,elapsed_time,total_tree_count,live_tree_count,dead_tree_count,total_density_tph,live_density_tph,dead_density_tph,live_proportion,height_lwr_25,height_mean,height_upr_25,nn_1_mean,nn_2_mean,nn_3_mean,tree_count_above_15m,tree_count_below_15m
eldo_5k_3_1,li2012_dt1_1_dt2_1.4_zu_20_R_0_speedUp_10,0.7769219875335693,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_1.4_zu_25_R_0_speedUp_10,0.7270550727844238,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_1.5_zu_20_R_0_speedUp_10,0.8108298778533936,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_1.5_zu_25_R_0_speedUp_10,0.8168151378631592,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_2_zu_15_R_0_speedUp_10,0.7878930568695068,5,NA,NA,123.55269073358265,NA,NA,NA,5.301,7.1412,8.269,5.392257875021206,7.8701299987137645,9.74141409065155,0,5
eldo_5k_3_1,li2012_dt1_1_dt2_2_zu_20_R_0_speedUp_10,0.745006799697876,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1.4_dt2_1.4_zu_15_R_0_speedUp_10,0.5924170017242432,5,NA,NA,123.55269073358265,NA,NA,NA,5.301,7.1412,8.269,5.392257875021206,7.8701299987137645,9.74141409065155,0,5
eldo_5k_3_1,li2012_dt1_1.5_dt2_2_zu_15_R_0_speedUp_10,0.7300469875335693,5,NA,NA,123.55269073358265,NA,NA,NA,5.301,7.1412,8.269,5.392257875021206,7.8701299987137645,9.74141409065155,0,5
eldo_5k_3_1,lmfx_dist2d_3_ws_3,0.03490591049194336,5,NA,NA,123.55269073358265,NA,NA,NA,5.301,7.1412,8.269,5.392257875021206,7.8701299987137645,9.74141409065155,0,5
eldo_5k_3_1,localMaxima_chm_ws_1.5,13.694373846054077,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eldo_5k_3_1,localMaxima_chm_ws_2,24.909384965896606,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eldo_5k_3_1,localMaxima_chm_ws_2.5,39.23207998275757,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eldo_5k_3_1,localMaxima_las_ws_1.5,0.0498661994934082,8,NA,NA,197.68430517373224,NA,NA,NA,7.155749999999999,8.699875,9.912749999999999,3.2210885562429303,4.208312455507955,6.965314882438402,1,7
eldo_5k_3_1,localMaxima_las_ws_2,0.0528569221496582,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,localMaxima_las_ws_2.5,0.05086207389831543,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,multichm_res_1.0_thickness_0.5_dist2d_3_dist3d_5_usemax_FALSE_ws_5,0.5944099426269531,3,NA,NA,74.13161444014959,NA,NA,NA,9.437075,12.085033333333334,14.066125000000001,8.06225774829855,11.631691159432009,NA,1,2
eldo_5k_3_1,ptrees_k_30_15_nmax_7,1.6844940185546875,6,NA,NA,148.26322888029918,NA,NA,NA,5.713883300781163,8.933498697916624,10.361838623046765,4.015190260318077,7.801624060194067,10.768348631657666,1,5
eldo_5k_3_1,ptrees_k_vega2014_nmax_7,6.262250900268555,12,NA,NA,296.52645776059836,NA,NA,NA,7.471416992187642,9.505850423177094,11.842600830078027,0.9586006675122073,2.011132649134435,2.3763673811942683,2,10
eldo_5k_3_1,ptrees_k_vega2014_trunc_nmax_7,2.328770160675049,15,NA,NA,370.658072200748,NA,NA,NA,6.810308593750051,8.891145572916654,9.61314892578116,1.4384416945382215,1.9303958996087862,2.4413527015772933,2,13
