x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,total_ba,site,forest,elev,rep,crs
54932.49072384957,-84154.89247557388,22,1,4,18,0.7725284964396983,2.488414930533534,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84154.89247557388,23,0,11,12,2.191223692337764,3.5230388369988703,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84154.89247557388,16,3,7,9,0.5001897824392852,1.577217172425662,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84154.89247557388,16,6,3,13,1.092227176833259,3.1047465198891686,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84154.89247557388,17,11,4,13,1.4580830968244898,3.2590337065499297,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84154.89247557388,14,6,4,10,1.317064523107099,2.9351988785287606,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84154.89247557388,22,0,12,10,1.5119983462542717,3.4651266574394928,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84154.89247557388,20,4,8,12,3.188376933287461,6.166191317179365,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84154.89247557388,13,6,3,10,1.7085065704433209,4.217031803439562,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84154.89247557388,13,24,7,6,4.528161957628544,5.228772752272953,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84154.89247557388,18,6,17,1,0.9883153052234319,1.069571244261394,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84154.89247557388,20,2,14,6,0.5081671948484332,0.6656081288778757,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84154.89247557388,9,0,9,0,0.5167530755576025,0.5167530755576025,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84154.89247557388,23,2,23,0,1.518382799855326,1.518382799855326,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84154.89247557388,16,6,16,0,0.4408392754074514,0.4408392754074514,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84154.89247557388,13,9,9,4,0.706575430887324,1.1020400341692829,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84154.89247557388,8,7,8,0,0.4853874729992909,0.4853874729992909,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84154.89247557388,7,8,7,0,0.2626417856878934,0.2626417856878934,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84154.89247557388,12,5,11,1,0.6277866853236836,0.6305486028093349,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84154.89247557388,6,21,6,0,2.0165947435722757,2.0165947435722757,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84154.89247557388,11,8,10,1,1.0627155982799135,1.0649625286435918,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84154.89247557388,0,6,0,0,0.788110846410881,0.788110846410881,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84174.89247557388,13,3,3,10,1.0371814849753191,3.2566378761106773,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84174.89247557388,17,1,5,12,0.5715617016429285,2.7040195865941743,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84174.89247557388,27,0,3,24,0.5415175824000575,7.2842642072946475,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84174.89247557388,23,1,7,16,1.6297761651012184,5.513749747102773,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84174.89247557388,21,3,5,16,0.7918362865772537,3.327503739504603,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84174.89247557388,20,7,8,12,1.3047117916901743,3.3227879815541628,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84174.89247557388,15,10,4,11,1.17326145673669,2.632288899932209,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84174.89247557388,20,10,9,11,1.6243667197824039,3.030690932608117,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84174.89247557388,19,9,9,10,1.0521638172811891,1.6679063811949362,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84174.89247557388,14,2,8,6,0.8538525509678335,1.624693598822798,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84174.89247557388,19,14,10,9,7.523842818968392,10.17268557388503,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84174.89247557388,23,1,8,15,2.83704492081554,5.127617019463675,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84174.89247557388,20,2,10,10,0.6501385529305705,1.4733462343886858,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84174.89247557388,19,6,15,4,1.1267664665182386,1.465273949084583,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84174.89247557388,11,7,7,4,1.0208013927977362,1.3987362727169887,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84174.89247557388,12,7,12,0,0.7241344674276843,0.7241344674276843,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84174.89247557388,20,8,14,6,1.7029981519506947,2.486984062957225,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84174.89247557388,14,17,13,1,2.332668113618605,2.3354172663759467,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84174.89247557388,8,7,7,1,0.6512777998106257,0.6726891394465978,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84174.89247557388,5,14,4,1,2.3026226438003055,2.3202705543850346,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84174.89247557388,12,15,10,2,0.8380610346959024,0.9023505257385304,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84174.89247557388,7,12,5,2,0.5123315803135691,0.6173666857978305,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84174.89247557388,23,1,17,6,0.7103954270207284,1.1586077967382171,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84174.89247557388,6,13,5,1,1.2683078398084284,1.3580764131346137,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84174.89247557388,2,12,1,1,0.4387274559529485,0.4410120041238748,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84174.89247557388,6,1,5,1,0.10658264818898436,0.11900636570260871,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84194.89247557388,14,2,5,9,1.2943119728408325,2.6456593811501934,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84194.89247557388,12,8,3,9,1.8351247911764477,3.8821214122501075,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84194.89247557388,23,5,7,16,1.044684619871235,2.943234435040017,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84194.89247557388,21,5,9,12,1.2695103448693812,2.8404571359786357,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84194.89247557388,23,6,4,19,1.3055760216416712,3.8260435547117657,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84194.89247557388,14,11,5,9,0.9676911200196788,1.9197789872055682,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84194.89247557388,18,16,8,10,1.7915468252057551,2.7392902485155806,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84194.89247557388,28,10,18,10,1.4245491536751032,1.8468819768139269,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84194.89247557388,23,3,9,14,0.6616028639541918,1.8229942353632003,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84194.89247557388,14,2,7,7,0.2003065755786641,0.7193433465998074,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84194.89247557388,16,2,6,10,1.5743044965302244,3.8718926985119038,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84194.89247557388,28,0,13,15,2.8436985009644173,7.15095834454094,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84194.89247557388,18,3,16,2,4.4856271916413375,5.2945971948480395,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84194.89247557388,21,1,20,1,1.0604812463163278,1.2139095456383573,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84194.89247557388,13,1,11,2,0.6652686855985411,0.9040601646466597,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84194.89247557388,2,5,2,0,0.2302517675777602,0.2302517675777602,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84194.89247557388,4,5,4,0,0.656067028388527,0.656067028388527,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84194.89247557388,0,15,0,0,2.870213350496154,2.870213350496154,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84194.89247557388,11,7,11,0,1.4744665861402844,1.4744665861402844,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84194.89247557388,7,10,5,2,1.169065151661912,1.2068944686051382,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84194.89247557388,8,13,3,5,0.48941693528137376,0.6327382999160385,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84194.89247557388,9,9,1,8,0.12432600744393484,0.3708816215424817,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84194.89247557388,12,9,8,4,0.4789902549260878,0.6476842714914967,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84194.89247557388,14,5,10,4,0.7984354102527289,1.0387051516911996,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84194.89247557388,17,6,16,1,1.216850963439561,1.2338270104471674,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84194.89247557388,12,5,7,5,1.1093361551664862,1.72941236405596,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84214.89247557388,12,8,7,5,1.7235036058013786,2.1560279146055157,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84214.89247557388,19,9,4,15,1.6805832257667548,3.6191337929229137,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84214.89247557388,13,5,4,9,1.1716657185269552,2.1904485656264576,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84214.89247557388,15,11,6,9,1.8100668917801768,2.601867289835279,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84214.89247557388,20,8,11,9,1.0125714120635407,1.8048473138823964,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84214.89247557388,18,15,13,5,1.6767329501753212,2.0468552119777415,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84214.89247557388,17,8,11,6,1.3426532364925077,1.61065522701543,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84214.89247557388,16,6,13,3,1.598244568270987,1.9672438819555988,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84214.89247557388,12,9,10,2,1.5713352896215835,1.6776396235494404,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84214.89247557388,22,4,11,11,2.1493824664765855,3.5058419834855745,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84214.89247557388,26,0,20,6,3.680382817960617,5.09952192080749,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84214.89247557388,27,1,6,21,1.045966214078018,6.589862925090741,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84214.89247557388,26,1,16,10,2.0855035253671663,3.070572917440969,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84214.89247557388,24,0,12,12,0.4855578702581133,0.781397882188187,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84214.89247557388,19,1,12,7,1.1074170516494688,1.3916131988015938,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84214.89247557388,5,1,4,1,0.967403704427629,0.9698749780438372,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84214.89247557388,0,0,0,0,0,0,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84214.89247557388,0,0,0,0,0,0,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84214.89247557388,0,6,0,0,0.12800853036516407,0.12800853036516407,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84214.89247557388,0,4,0,0,0.311789931890437,0.311789931890437,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84214.89247557388,15,5,13,2,0.6427870391106714,0.7997265040970496,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84214.89247557388,13,2,10,3,0.5794789378948266,0.9777782467953431,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84214.89247557388,15,10,15,0,0.9658820028769185,0.9658820028769185,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84214.89247557388,18,6,12,6,0.5675365430540297,0.9531431818173053,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84214.89247557388,10,13,4,6,2.0832800867616803,2.724051620527953,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84214.89247557388,8,3,5,3,0.8677338762727371,1.5324625278586606,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84234.89247557388,17,4,4,13,1.6088602042555105,4.041398868235285,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84234.89247557388,15,7,1,14,1.2114364145850758,4.080719396375375,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84234.89247557388,16,9,1,15,1.464577027234773,4.144788288369517,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84234.89247557388,10,13,5,5,1.9198885351726025,2.310936324012688,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84234.89247557388,12,16,7,5,1.5525952509978105,1.991059157992689,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84234.89247557388,19,9,13,6,1.6107196469177116,2.220270939170774,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84234.89247557388,12,9,8,4,1.710552315120451,1.9068650881090783,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84234.89247557388,12,12,4,8,2.8690779875525108,4.340186297177817,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84234.89247557388,11,9,6,5,1.7682012713167583,2.4889704906717833,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84234.89247557388,22,5,10,12,1.419555209261165,3.047157875132356,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84234.89247557388,22,3,13,9,1.9478366297943073,3.405482858010432,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84234.89247557388,26,6,22,4,1.7656235114221468,1.8848470839813,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84234.89247557388,30,4,20,10,0.948464259502259,2.347790299702294,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84234.89247557388,14,2,11,3,0.4186748746447531,0.6065443164539939,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84234.89247557388,14,5,9,5,1.3133154820966095,1.6425267767351182,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84234.89247557388,8,2,4,4,1.1905637143104357,1.3080850171343161,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84234.89247557388,3,0,0,3,0,0.02129289690168322,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84234.89247557388,12,2,6,6,0.3249036296145816,0.5223122134065795,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84234.89247557388,3,1,1,2,0.08651042116048602,0.16552336602770645,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84234.89247557388,18,2,13,5,1.3512539703550301,2.171551842142033,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84234.89247557388,25,0,11,14,0.9482429675571595,1.8310518204583668,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84234.89247557388,12,3,6,6,0.8471007230966147,1.290019420944881,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84234.89247557388,12,12,3,9,1.989612629888038,3.02616761289445,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84234.89247557388,16,4,5,11,0.510787128637712,1.9430094820464625,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84234.89247557388,15,12,6,9,2.392440512784107,3.714607143742957,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84234.89247557388,9,0,6,3,0.22099959841410557,0.4369372437586989,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84254.89247557388,9,10,5,4,2.2591212766703443,2.516855218661776,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84254.89247557388,18,7,5,13,2.0570517867391516,4.310901046741895,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84254.89247557388,17,9,4,13,1.6245449818961777,3.2843835584875087,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84254.89247557388,7,9,2,5,0.656167743105158,0.7448466998895857,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84254.89247557388,7,15,2,5,1.2872875733617102,1.8940250839023527,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84254.89247557388,23,3,18,5,1.8816603249458503,2.2248671441845858,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84254.89247557388,19,9,8,11,1.6805469289439523,2.9840591320564074,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84254.89247557388,10,18,1,9,1.866063631263527,2.8112484909605,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84254.89247557388,24,5,10,14,1.6330341261612544,3.611900047400331,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84254.89247557388,14,2,7,7,0.8185783534240402,2.5039923186972497,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84254.89247557388,12,2,3,9,0.4518190470759274,1.6078893550209277,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84254.89247557388,22,0,14,8,0.9077369553427631,1.9611139998264826,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84254.89247557388,15,10,6,9,1.5728710200305798,3.973272411302773,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84254.89247557388,20,8,12,8,1.0038235605885182,1.5658761893876978,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84254.89247557388,26,3,18,8,1.1151428395352208,1.7050713931836754,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84254.89247557388,14,10,8,6,0.7871634248491005,0.9454106480364978,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84254.89247557388,15,1,8,7,0.252139545567243,0.39831139522275777,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84254.89247557388,14,4,5,9,0.42945274359781577,0.5432308934914976,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84254.89247557388,15,3,6,9,0.4985027185215485,1.0827250353546707,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84254.89247557388,18,2,8,10,1.3451282286639228,2.814577572319045,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84254.89247557388,17,2,15,2,1.147164901496096,1.184812110296066,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84254.89247557388,15,5,9,6,0.5913184372231581,0.7909041265124228,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84254.89247557388,25,3,7,18,1.7224439176878046,3.9623986101560997,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84254.89247557388,16,4,5,11,0.8984623858963029,2.616571900733394,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84254.89247557388,16,2,7,9,0.6618963709226836,1.6438096526776655,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84254.89247557388,6,12,3,3,2.3589692342438737,2.5772513785916895,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84274.89247557388,10,4,4,6,0.9851427370392282,2.523118370778728,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84274.89247557388,21,0,9,12,1.0401950844352585,2.6801823915276457,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84274.89247557388,19,2,4,15,0.28367657366922505,1.7690564885740743,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84274.89247557388,18,13,8,10,2.4947948469951022,3.388445632523895,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84274.89247557388,20,11,7,13,1.811079101714634,3.966376426381486,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84274.89247557388,8,8,4,4,0.8800023984255216,1.3425743984684362,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84274.89247557388,19,6,7,12,1.0063094044985252,2.4385995404862264,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84274.89247557388,13,0,6,7,0.35034367262169885,0.9248684774705468,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84274.89247557388,9,2,3,6,0.5561593040954744,1.4397936064847308,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84274.89247557388,8,13,4,4,2.795285826311677,3.472069155154012,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84274.89247557388,12,5,4,8,1.0645213249451257,2.0327327553129617,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84274.89247557388,17,3,5,12,0.7804107638946706,2.4126859230514475,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84274.89247557388,12,1,5,7,0.2714448468602701,0.7592971972234737,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84274.89247557388,23,7,9,14,1.5759778237597006,2.3912438545093666,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84274.89247557388,17,7,11,6,0.9330054065982144,1.0773906104765474,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84274.89247557388,18,12,13,5,3.162438870785211,3.681127243302509,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84274.89247557388,21,3,17,4,0.7666547902218809,0.8353324925492536,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84274.89247557388,29,7,15,14,0.999938252120196,1.6343234332097132,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84274.89247557388,23,5,11,12,0.6738893246119084,1.3999976802554324,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84274.89247557388,15,7,9,6,0.8550984407470641,1.239204612260995,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84274.89247557388,19,3,12,7,1.6672241552578513,2.34721113776508,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84274.89247557388,22,2,13,9,2.3526810431360263,5.604579801040248,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84274.89247557388,12,11,6,6,4.619526445232934,6.081683573810797,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84274.89247557388,15,7,7,8,1.1270113375922324,1.6978131616450705,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84274.89247557388,26,2,0,26,0.5547996484341841,3.650314225314993,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84274.89247557388,13,6,5,8,1.5880518730862474,2.2736765849281433,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84294.89247557388,12,7,4,8,0.905196538579374,2.334580788422646,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84294.89247557388,16,0,3,13,0.12283610406810763,1.0330692977298084,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84294.89247557388,19,6,5,14,1.2558156968220664,2.0593094495925848,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84294.89247557388,27,6,15,12,3.2941750111792594,4.789576228622804,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84294.89247557388,9,8,3,6,0.902064522118407,1.3557008265789736,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84294.89247557388,13,7,6,7,1.0348681312330656,1.4093595192818757,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84294.89247557388,14,11,7,7,1.995327880240228,2.8500132629126322,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84294.89247557388,12,7,8,4,1.3281742814304127,2.0751161895752746,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84294.89247557388,11,17,8,3,3.287675850342596,3.65700416760566,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84294.89247557388,7,9,4,3,1.9035295728863417,2.287092192433575,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84294.89247557388,10,6,4,6,0.9208624851283608,1.6127425298621092,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84294.89247557388,7,12,2,5,1.8898758664013102,2.7577093342801513,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84294.89247557388,15,8,7,8,1.1572778905613004,1.7716285721134357,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84294.89247557388,20,5,13,7,1.297842670332646,2.0179371605990806,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84294.89247557388,20,3,18,2,0.9165645498537344,0.9696386691633281,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84294.89247557388,8,6,8,0,1.243292023352818,1.243292023352818,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84294.89247557388,10,14,7,3,0.5241991267907039,0.5978293920452591,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84294.89247557388,7,7,6,1,0.5470781455082276,0.6204428848659955,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84294.89247557388,21,4,14,7,1.458132673263299,1.6640590080357631,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84294.89247557388,19,0,15,4,0.5137700162600826,0.6596567999214553,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84294.89247557388,15,2,9,6,0.43893475821606914,0.5321576825254843,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84294.89247557388,12,4,6,6,1.6424104234211532,2.1472099766440027,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84294.89247557388,11,11,2,9,2.537634724037355,4.23181847588875,sier_5k_3,sier,5k,3,3310
55312.49072384957,-84294.89247557388,19,2,10,9,1.6826415665102605,2.839268987341287,sier_5k_3,sier,5k,3,3310
55332.49072384957,-84294.89247557388,25,1,5,20,0.7914745259286295,4.583954443628838,sier_5k_3,sier,5k,3,3310
55352.49072384957,-84294.89247557388,17,4,5,12,1.6712285397330482,4.191332153934406,sier_5k_3,sier,5k,3,3310
54852.49072384957,-84314.89247557388,20,5,14,6,1.826743177463965,2.697160828507553,sier_5k_3,sier,5k,3,3310
54872.49072384957,-84314.89247557388,25,0,5,20,0.3421093701543889,2.3688199538220496,sier_5k_3,sier,5k,3,3310
54892.49072384957,-84314.89247557388,10,4,5,5,0.35018356003907564,0.4973918741218385,sier_5k_3,sier,5k,3,3310
54912.49072384957,-84314.89247557388,27,0,24,3,2.6546738440259245,3.013975817622984,sier_5k_3,sier,5k,3,3310
54932.49072384957,-84314.89247557388,16,13,10,6,1.4813596259563857,1.981212216132838,sier_5k_3,sier,5k,3,3310
54952.49072384957,-84314.89247557388,12,8,6,6,0.9950477774302129,1.4253586550289055,sier_5k_3,sier,5k,3,3310
54972.49072384957,-84314.89247557388,11,5,5,6,0.6921978781399998,1.2131378938290536,sier_5k_3,sier,5k,3,3310
54992.49072384957,-84314.89247557388,7,6,1,6,0.6813659541607856,1.2591669681355728,sier_5k_3,sier,5k,3,3310
55012.49072384957,-84314.89247557388,12,7,9,3,0.8648153054984478,1.0218063974643767,sier_5k_3,sier,5k,3,3310
55032.49072384957,-84314.89247557388,9,9,6,3,0.6961756510673048,0.7823228475450758,sier_5k_3,sier,5k,3,3310
55052.49072384957,-84314.89247557388,14,11,10,4,1.2348749198352686,1.2774530838556188,sier_5k_3,sier,5k,3,3310
55072.49072384957,-84314.89247557388,23,7,16,7,1.0483517876702548,1.6164976283714338,sier_5k_3,sier,5k,3,3310
55092.49072384957,-84314.89247557388,11,5,11,0,0.6810272660524259,0.6810272660524259,sier_5k_3,sier,5k,3,3310
55112.49072384957,-84314.89247557388,10,6,8,2,0.6665441153983123,0.6810075701842944,sier_5k_3,sier,5k,3,3310
55132.49072384957,-84314.89247557388,14,6,4,10,0.4360317753063657,1.33570268673514,sier_5k_3,sier,5k,3,3310
55152.49072384957,-84314.89247557388,13,7,11,2,1.3160907409505076,1.4721894842433283,sier_5k_3,sier,5k,3,3310
55172.49072384957,-84314.89247557388,6,15,5,1,1.2570758738357517,1.2850751681692445,sier_5k_3,sier,5k,3,3310
55192.49072384957,-84314.89247557388,14,14,9,5,1.581844895061514,2.6613964403649266,sier_5k_3,sier,5k,3,3310
55212.49072384957,-84314.89247557388,22,7,14,8,1.5974562088552144,2.247991088813154,sier_5k_3,sier,5k,3,3310
55232.49072384957,-84314.89247557388,25,3,9,16,2.621800237671741,7.929762950894501,sier_5k_3,sier,5k,3,3310
55252.49072384957,-84314.89247557388,23,0,17,6,1.0290929025091975,1.4287032844538814,sier_5k_3,sier,5k,3,3310
55272.49072384957,-84314.89247557388,19,0,4,15,0.2898806062646563,3.6557057259881964,sier_5k_3,sier,5k,3,3310
55292.49072384957,-84314.89247557388,17,4,7,10,1.415053327728146,2.6219732895053585,sier_5k_3,sier,5k,3,3310
